,us_state,county,days_with_aqi2019,good_days2019,moderate_days2019,unhealthy_sensitive_days2019,unhealthy_days2019,very_unhealthy_days2019,hazardous_days2019,days_co2019,days_no2_2019,days_ozone2019,days_so2_2019,days_pm2_2019,days_pm10_2019,poverty_percentage2019,days_with_aqi2018,good_days2018,moderate_days2018,unhealthy_sensitive_days2018,unhealthy_days2018,very_unhealthy_days2018,hazardous_days2018,days_co2018,days_no2_2018,days_ozone2018,days_so2_2018,days_pm2_2018,days_pm10_2018,poverty_percentage2018,days_with_aqi2017,good_days2017,moderate_days2017,unhealthy_sensitive_days2017,unhealthy_days2017,very_unhealthy_days2017,hazardous_days2017,days_co2017,days_no2_2017,days_ozone2017,days_so2_2017,days_pm2_2017,days_pm10_2017,poverty_percentage2017,days_with_aqi2016,good_days2016,moderate_days2016,unhealthy_sensitive_days2016,unhealthy_days2016,very_unhealthy_days2016,hazardous_days2016,days_co2016,days_no2_2016,days_ozone2016,days_so2_2016,days_pm2_2016,days_pm10_2016,poverty_percentage2016,average_aqi_days,average_good_days,average_moderate_days,average_unhealthy_sensitive_days,average_unhealthy_days,average_very_unhealthy_days,average_hazardous_days,average_co_days,average_no2_days,average_ozone_days,average_so2_days,average_pm2_days,average_pm10_days,average_poverty_percentage,percent_pop_per_100k,cancer_classification
838,TX,Hutchinson,359,221,57,79,2,0,0,0,0,0,359,0,0,11.4,358,222,50,78,8,0,0,0,0,0,358,0,0,13.01,348,220,47,58,23,0,0,0,0,0,348,0,0,12.9,59,48,3,8,0,0,0,0,0,0,59,0,0,13.1,281,177.75,39.25,55.75,8.25,0,0,0,0,0,281,0,0,12.6025,16.94618665,low
839,TX,Jefferson,365,249,109,6,1,0,0,0,0,202,15,148,0,16.9,365,222,132,10,1,0,0,0,0,162,19,184,0,18.7,365,248,109,8,0,0,0,0,0,183,37,145,0,18.6,366,267,87,11,1,0,0,0,0,234,35,97,0,20.1,365.25,246.5,109.25,8.75,0.75,0,0,0,0,195.25,26.5,143.5,0,18.575,13.4990896,low
840,TX,Johnson,352,298,47,7,0,0,0,0,0,352,0,0,0,11.01,354,302,44,7,1,0,0,0,0,354,0,0,0,10.7,362,293,61,8,0,0,0,0,0,362,0,0,0,10.4,357,300,53,4,0,0,0,0,0,357,0,0,0,11.3,356.25,298.25,51.25,6.5,0.25,0,0,0,0,356.25,0,0,0,10.8525,15.06454897,low
841,TX,Kaufman,365,320,45,0,0,0,0,0,1,288,0,76,0,9.8,365,305,59,1,0,0,0,0,2,260,0,103,0,11.5,365,313,51,1,0,0,0,0,0,239,0,126,0,9.3,366,329,37,0,0,0,0,0,2,255,0,109,0,11.4,365.25,316.75,48,0.5,0,0,0,0,1.25,260.5,0,103.5,0,10.5,14.59391305,low
842,TX,Kleberg,284,234,50,0,0,0,0,0,0,0,0,284,0,23.3,342,243,95,3,1,0,0,0,0,0,0,342,0,25.01,344,290,54,0,0,0,0,0,0,0,0,344,0,25.5,153,128,25,0,0,0,0,0,0,0,0,153,0,22.9,280.75,223.75,56,0.75,0.25,0,0,0,0,0,0,280.75,0,24.1775,9.745170129,low
843,TX,Lubbock,330,316,13,1,0,0,0,0,0,0,0,330,0,17.9,303,275,27,1,0,0,0,0,0,0,0,303,0,17.6,340,327,13,0,0,0,0,0,0,0,0,340,0,18.9,119,118,1,0,0,0,0,0,0,0,0,119,0,18.9,273,259,13.5,0.5,0,0,0,0,0,0,0,273,0,18.325,9.413173878,low
844,TX,Maverick,339,287,51,1,0,0,0,0,0,0,0,339,0,26.9,342,292,50,0,0,0,0,0,0,0,0,342,0,25.9,354,314,40,0,0,0,0,0,0,0,0,354,0,27.01,322,278,44,0,0,0,0,0,0,0,0,322,0,24.3,339.25,292.75,46.25,0.25,0,0,0,0,0,0,0,339.25,0,26.0275,4.375653309,low
845,TX,McLennan,365,329,36,0,0,0,0,1,0,321,0,43,0,18.01,312,268,44,0,0,0,0,1,0,267,0,44,0,18.9,192,171,20,1,0,0,0,0,2,173,0,17,0,17.3,365,339,26,0,0,0,0,0,3,324,0,38,0,18.5,308.5,276.75,31.5,0.25,0,0,0,0.5,1.25,271.25,0,35.5,0,18.1775,12.90463265,low
846,TX,Milam,338,338,0,0,0,0,0,0,0,0,338,0,0,16.3,350,350,0,0,0,0,0,0,0,0,350,0,0,15.6,358,354,4,0,0,0,0,0,0,0,358,0,0,19.3,42,42,0,0,0,0,0,0,0,0,42,0,0,16.3,272,271,1,0,0,0,0,0,0,0,272,0,0,16.875,18.15505397,medium
847,TX,Montgomery,365,306,54,5,0,0,0,0,2,284,0,79,0,8.9,365,277,77,10,1,0,0,0,0,264,0,101,0,9.3,363,279,77,7,0,0,0,0,1,235,0,127,0,8.9,366,280,82,4,0,0,0,0,0,226,0,140,0,10.9,364.75,285.5,72.5,6.5,0.25,0,0,0,0.75,252.25,0,111.75,0,9.5,11.15746996,low
848,TX,Navarro,365,275,80,7,3,0,0,0,2,225,67,71,0,13.4,365,254,98,11,2,0,0,0,4,213,66,82,0,20.01,365,260,99,5,1,0,0,0,0,202,53,110,0,16.9,366,303,63,0,0,0,0,0,0,237,13,116,0,17.8,365.25,273,85,5.75,1.5,0,0,0,1.5,219.25,49.75,94.75,0,17.0275,15.98926317,low
849,TX,Nueces,365,262,102,1,0,0,0,0,0,171,1,193,0,16.5,365,284,81,0,0,0,0,0,0,170,0,195,0,16.2,357,279,78,0,0,0,0,0,0,190,0,167,0,16.1,366,307,59,0,0,0,0,0,0,265,0,101,0,15.1,363.25,283,80,0.25,0,0,0,0,0,199,0.25,164,0,15.975,10.22776006,low
850,TX,Orange,365,288,75,2,0,0,0,0,0,195,20,150,0,12.5,365,238,117,10,0,0,0,0,0,140,23,202,0,13.4,355,279,71,5,0,0,0,0,0,143,33,179,0,13.7,366,332,33,1,0,0,0,0,0,238,11,117,0,14.01,362.75,284.25,74,4.5,0,0,0,0,0,179,21.75,162,0,13.4025,17.59342035,low
851,TX,Parker,363,317,46,0,0,0,0,0,0,363,0,0,0,8.2,359,319,34,5,1,0,0,0,0,359,0,0,0,8.3,360,327,32,1,0,0,0,0,0,360,0,0,0,8.01,365,333,31,0,1,0,0,0,0,365,0,0,0,9.3,361.75,324,35.75,1.5,0.5,0,0,0,0,361.75,0,0,0,8.4525,16.14758064,low
852,TX,Polk,344,334,10,0,0,0,0,0,0,344,0,0,0,16.7,365,347,18,0,0,0,0,0,0,365,0,0,0,15.01,342,333,9,0,0,0,0,0,0,342,0,0,0,18.01,346,341,5,0,0,0,0,0,0,346,0,0,0,20.3,349.25,338.75,10.5,0,0,0,0,0,0,349.25,0,0,0,17.505,27.7807367,medium
853,TX,Potter,365,322,35,8,0,0,0,0,0,0,110,255,0,20.3,365,292,53,19,1,0,0,0,0,0,131,234,0,19.7,365,309,43,13,0,0,0,0,0,0,111,254,0,18.5,366,362,4,0,0,0,0,0,0,0,18,348,0,22.01,365.25,321.25,33.75,10,0.25,0,0,0,0,0,92.5,272.75,0,20.1275,12.61914882,low
854,TX,Randall,354,280,72,2,0,0,0,0,0,354,0,0,0,9.01,362,266,87,9,0,0,0,0,0,362,0,0,0,8.5,360,281,78,1,0,0,0,0,0,360,0,0,0,8.8,346,303,42,1,0,0,0,0,0,346,0,0,0,9.1,355.5,282.5,69.75,3.25,0,0,0,0,0,355.5,0,0,0,8.8525,11.88619884,low
855,TX,Robertson,352,352,0,0,0,0,0,0,0,0,352,0,0,20.7,332,332,0,0,0,0,0,0,0,0,332,0,0,15.8,365,365,0,0,0,0,0,0,0,0,365,0,0,17.4,73,73,0,0,0,0,0,0,0,0,73,0,0,18.7,280.5,280.5,0,0,0,0,0,0,0,0,280.5,0,0,18.15,19.13921386,medium
856,TX,Rockwall,323,305,16,2,0,0,0,0,0,323,0,0,0,4.8,304,281,18,5,0,0,0,0,0,304,0,0,0,5.1,309,285,23,1,0,0,0,0,0,309,0,0,0,5.3,360,331,29,0,0,0,0,0,0,360,0,0,0,5.2,324,300.5,21.5,2,0,0,0,0,0,324,0,0,0,5.1,9.508604181,low
857,TX,Smith,364,326,37,1,0,0,0,0,4,360,0,0,0,12.9,364,324,38,2,0,0,0,0,3,361,0,0,0,15.01,364,336,28,0,0,0,0,0,8,356,0,0,0,15.6,366,344,21,1,0,0,0,0,5,361,0,0,0,15.7,364.5,332.5,31,1,0,0,0,0,5,359.5,0,0,0,14.8025,15.58427068,low
858,TX,Tarrant,365,234,117,14,0,0,0,0,16,216,0,133,0,10.2,365,221,125,16,3,0,0,0,14,190,0,161,0,12.1,365,252,100,13,0,0,0,0,19,228,0,118,0,11.6,366,273,85,7,1,0,0,0,21,227,0,118,0,13.6,365.25,245,106.75,12.5,1,0,0,0,17.5,215.25,0,132.5,0,11.875,9.659434916,low
859,TX,Titus,348,346,2,0,0,0,0,0,0,0,348,0,0,16.3,353,353,0,0,0,0,0,0,0,0,353,0,0,18.6,365,363,1,1,0,0,0,0,0,0,365,0,0,16.3,24,24,0,0,0,0,0,0,0,0,24,0,0,14.9,272.5,271.5,0.75,0.25,0,0,0,0,0,0,272.5,0,0,16.525,11.5179846,low
860,TX,Travis,365,249,114,2,0,0,0,0,7,178,0,180,0,10.8,365,239,117,9,0,0,0,0,15,156,0,193,1,12.01,365,262,99,4,0,0,0,0,18,186,0,161,0,11.5,366,280,85,1,0,0,0,0,18,225,0,122,1,12.2,365.25,257.5,103.75,4,0,0,0,0,14.5,186.25,0,164,0.5,11.6275,6.261810933,low
861,TX,Victoria,341,319,22,0,0,0,0,0,0,341,0,0,0,14.3,279,270,7,2,0,0,0,0,0,279,0,0,0,15.4,356,332,24,0,0,0,0,0,0,356,0,0,0,15.7,348,328,20,0,0,0,0,0,0,348,0,0,0,14.2,331,312.25,18.25,0.5,0,0,0,0,0,331,0,0,0,14.9,12.88516263,low
862,TX,Webb,365,258,106,1,0,0,0,0,0,138,0,225,2,20.9,313,237,74,2,0,0,0,0,0,150,0,161,2,25.7,177,135,42,0,0,0,0,1,0,65,0,110,1,27.3,366,285,81,0,0,0,0,0,0,113,0,252,1,31.8,305.25,228.75,75.75,0.75,0,0,0,0.25,0,116.5,0,187,1.5,26.425,4.121614309,low
863,UT,Box Elder,364,313,49,2,0,0,0,0,66,275,0,23,0,7.5,365,225,131,8,1,0,0,0,5,286,0,74,0,7.3,365,231,123,10,1,0,0,0,0,289,0,76,0,7.9,366,285,77,4,0,0,0,0,0,300,0,66,0,9.5,365,263.5,95,6,0.5,0,0,0,17.75,287.5,0,59.75,0,8.05,3.451131971,low
864,UT,Cache,365,272,79,14,0,0,0,0,1,289,0,75,0,13.1,365,235,123,7,0,0,0,0,0,265,0,100,0,12.9,365,254,94,13,4,0,0,0,0,247,0,114,4,15.01,366,285,73,8,0,0,0,0,4,246,0,113,3,12.8,365.25,261.5,92.25,10.5,1,0,0,0,1.25,261.75,0,100.5,1.75,13.4525,2.160753405,low
865,UT,Carbon,365,265,99,1,0,0,0,0,4,361,0,0,0,16.4,364,231,128,5,0,0,0,0,3,361,0,0,0,14.4,364,262,102,0,0,0,0,0,28,336,0,0,0,15.3,312,230,82,0,0,0,0,0,19,293,0,0,0,15.2,351.25,247,102.75,1.5,0,0,0,0,13.5,337.75,0,0,0,15.325,10.35045064,low
866,UT,Davis,365,265,94,6,0,0,0,0,41,270,0,54,0,5.5,365,216,136,12,1,0,0,0,35,259,0,70,1,5.7,365,195,142,28,0,0,0,0,18,271,0,76,0,5.4,366,265,87,14,0,0,0,0,19,262,0,85,0,6.3,365.25,235.25,114.75,15,0.25,0,0,0,28.25,265.5,0,71.25,0.25,5.725,3.345992338,low
867,UT,Duchesne,365,234,120,7,4,0,0,0,0,332,0,33,0,14.2,365,221,133,11,0,0,0,0,1,327,0,37,0,11.9,365,278,78,6,3,0,0,0,1,340,0,24,0,13.3,366,275,83,5,3,0,0,0,1,337,0,28,0,13.8,365.25,252,103.5,7.25,2.5,0,0,0,0.75,334,0,30.5,0,13.3,6.924043246,low
868,UT,Garfield,300,258,42,0,0,0,0,0,0,268,0,32,0,9.4,365,260,103,2,0,0,0,0,0,364,0,1,0,11.2,240,176,62,2,0,0,0,0,0,181,0,59,0,9.9,96,96,0,0,0,0,0,0,0,0,0,96,0,10.9,250.25,197.5,51.75,1,0,0,0,0,0,203.25,0,47,0,10.35,,
869,UT,Salt Lake,365,172,177,16,0,0,0,0,35,243,0,82,5,9.01,365,146,178,39,2,0,0,0,52,237,0,71,5,9.01,365,149,172,43,1,0,0,0,12,262,0,87,4,9.2,366,189,150,23,4,0,0,0,29,264,0,70,3,9.4,365.25,164,169.25,30.25,1.75,0,0,0,32,251.5,0,77.5,4.25,9.155,4.950340205,low
870,UT,San Juan,362,299,63,0,0,0,0,0,0,362,0,0,0,21.9,356,245,104,7,0,0,0,0,0,352,0,4,0,22.6,351,263,88,0,0,0,0,0,0,344,0,7,0,25.9,365,309,56,0,0,0,0,0,0,364,0,1,0,31.01,358.5,279,77.75,1.75,0,0,0,0,0,355.5,0,3,0,25.3525,,
871,UT,Tooele,365,302,61,2,0,0,0,0,1,312,0,52,0,5.3,365,222,133,10,0,0,0,0,0,269,0,96,0,6.8,365,237,111,17,0,0,0,0,0,288,0,77,0,6.8,366,279,80,6,1,0,0,0,0,278,0,88,0,8.1,365.25,260,96.25,8.75,0.25,0,0,0,0.25,286.75,0,78.25,0,6.75,4.98975206,low
872,UT,Uintah,365,223,125,12,4,1,0,0,0,343,0,22,0,11.1,365,189,165,10,1,0,0,0,0,348,0,17,0,11.5,365,208,146,3,6,2,0,0,0,353,0,12,0,12.7,366,249,106,4,5,2,0,0,1,349,0,16,0,11.4,365.25,217.25,135.5,7.25,4,1.25,0,0,0.25,348.25,0,16.75,0,11.675,4.72891235,low
873,UT,Utah,365,253,111,1,0,0,0,0,7,297,0,59,2,8.8,365,218,115,25,7,0,0,0,33,252,0,75,5,9.4,365,183,168,11,3,0,0,0,30,254,0,76,5,10.5,366,223,124,17,2,0,0,0,61,226,0,75,4,11.4,365.25,219.25,129.5,13.5,3,0,0,0,32.75,257.25,0,71.25,4,10.025,2.103203429,low
874,UT,Utah,365,253,111,1,0,0,0,0,7,297,0,59,2,9.7,365,218,115,25,7,0,0,0,33,252,0,75,5,9.4,365,183,168,11,3,0,0,0,30,254,0,76,5,10.5,366,223,124,17,2,0,0,0,61,226,0,75,4,11.4,365.25,219.25,129.5,13.5,3,0,0,0,32.75,257.25,0,71.25,4,10.25,2.103203429,low
875,UT,Washington,365,291,74,0,0,0,0,0,0,355,0,10,0,9.5,365,228,136,1,0,0,0,0,1,332,0,32,0,9.7,365,261,103,1,0,0,0,0,0,356,0,9,0,11.2,366,286,80,0,0,0,0,0,1,353,0,12,0,12.5,365.25,266.5,98.25,0.5,0,0,0,0,0.5,349,0,15.75,0,10.725,7.532240173,low
876,UT,Wayne,109,109,0,0,0,0,0,0,0,0,0,109,0,11.8,117,114,3,0,0,0,0,0,0,0,0,117,0,12.9,112,110,2,0,0,0,0,0,0,0,0,112,0,13.7,120,120,0,0,0,0,0,0,0,0,0,120,0,14.8,114.5,113.25,1.25,0,0,0,0,0,0,0,0,114.5,0,13.3,,
877,UT,Weber,308,243,63,2,0,0,0,0,35,214,0,59,0,6.9,365,203,145,15,2,0,0,0,50,248,0,59,8,9.4,365,194,148,21,2,0,0,0,57,232,0,72,4,10.8,366,233,113,20,0,0,0,0,43,250,0,70,3,10.8,351,218.25,117.25,14.5,1,0,0,0,46.25,236,0,65,3.75,9.475,5.04757917,low
878,VT,Bennington,365,345,20,0,0,0,0,0,0,312,0,53,0,10.01,365,333,31,1,0,0,0,0,0,278,0,87,0,11.4,364,338,25,1,0,0,0,0,0,290,0,74,0,12.3,366,343,22,1,0,0,0,0,0,328,0,38,0,13.9,365,339.75,24.5,0.75,0,0,0,0,0,302,0,63,0,11.9025,21.82692467,medium
879,VT,Chittenden,365,335,30,0,0,0,0,0,0,283,0,82,0,10.5,365,322,43,0,0,0,0,0,0,280,0,85,0,10.4,365,342,23,0,0,0,0,0,6,291,0,67,1,10.8,366,349,17,0,0,0,0,0,1,308,0,57,0,9.6,365.25,337,28.25,0,0,0,0,0,1.75,290.5,0,72.75,0.25,10.325,12.17191715,low
880,VT,Rutland,365,322,43,0,0,0,0,0,1,237,0,126,1,10.8,365,306,59,0,0,0,0,1,1,238,0,125,0,10.4,365,311,54,0,0,0,0,2,3,232,0,128,0,10.8,366,320,46,0,0,0,0,0,11,232,0,123,0,13.3,365.25,314.75,50.5,0,0,0,0,0.75,4,234.75,0,125.5,0.25,11.325,20.05560568,medium
881,VT,Windham,104,104,0,0,0,0,0,0,0,0,0,104,0,11.6,117,116,1,0,0,0,0,0,0,0,0,117,0,12.01,118,118,0,0,0,0,0,0,0,0,0,118,0,11.6,108,107,1,0,0,0,0,0,0,0,0,108,0,12.7,111.75,111.25,0.5,0,0,0,0,0,0,0,0,111.75,0,11.9775,15.12343117,low
882,VA,Albemarle,282,264,18,0,0,0,0,0,0,233,0,49,0,6.7,310,275,35,0,0,0,0,0,0,213,0,97,0,8.7,347,317,30,0,0,0,0,0,0,215,0,132,0,7.9,366,322,43,1,0,0,0,0,0,177,0,189,0,8.5,326.25,294.5,31.5,0.25,0,0,0,0,0,209.5,0,116.75,0,7.95,12.33508017,low
883,VA,Arlington,365,305,59,1,0,0,0,1,98,228,0,38,0,7.6,365,311,51,3,0,0,0,0,102,220,0,43,0,6.3,364,312,49,3,0,0,0,0,92,227,0,45,0,5.7,366,299,60,7,0,0,0,1,120,205,0,40,0,7.5,365,306.75,54.75,3.5,0,0,0,0.5,103,220,0,41.5,0,6.775,5.704665789,low
884,VA,Caroline,239,229,10,0,0,0,0,0,0,239,0,0,0,9.6,241,219,22,0,0,0,0,0,0,241,0,0,0,9.7,245,228,17,0,0,0,0,0,0,245,0,0,0,9.6,182,160,21,1,0,0,0,0,0,182,0,0,0,9.9,226.75,209,17.5,0.25,0,0,0,0,0,226.75,0,0,0,9.7,15.3947069,low
885,VA,Carroll,61,61,0,0,0,0,0,0,0,0,0,0,61,13.9,59,59,0,0,0,0,0,0,0,0,0,0,59,15.7,60,60,0,0,0,0,0,0,0,0,0,0,60,16.8,61,61,0,0,0,0,0,0,0,0,0,0,61,16.3,60.25,60.25,0,0,0,0,0,0,0,0,0,0,60.25,15.675,20.27349073,medium
886,VA,Chesterfield,280,255,25,0,0,0,0,0,0,235,0,45,0,6.6,275,250,25,0,0,0,0,0,0,208,0,67,0,7.6,278,257,21,0,0,0,0,0,0,222,0,56,0,6.7,265,234,30,1,0,0,0,0,0,191,0,74,0,7.01,274.5,249,25.25,0.25,0,0,0,0,0,214,0,60.5,0,6.9775,12.59903395,low
887,VA,Fairfax,365,260,103,2,0,0,0,0,38,167,0,160,0,6.01,365,274,90,1,0,0,0,0,36,141,0,188,0,6.1,365,286,78,1,0,0,0,0,42,161,0,162,0,6.7,366,284,76,6,0,0,0,0,37,158,0,171,0,6.01,365.25,276,86.75,2.5,0,0,0,0,38.25,156.75,0,170.25,0,6.205,6.320587867,low
888,VA,Fairfax,365,260,103,2,0,0,0,0,38,167,0,160,0,6.01,365,274,90,1,0,0,0,0,36,141,0,188,0,7.6,365,286,78,1,0,0,0,0,42,161,0,162,0,6.7,366,284,76,6,0,0,0,0,37,158,0,171,0,6.01,365.25,276,86.75,2.5,0,0,0,0,38.25,156.75,0,170.25,0,6.58,6.320587867,low
889,VA,Fairfax,365,260,103,2,0,0,0,0,38,167,0,160,0,7.1,365,274,90,1,0,0,0,0,36,141,0,188,0,6.1,365,286,78,1,0,0,0,0,42,161,0,162,0,6.7,366,284,76,6,0,0,0,0,37,158,0,171,0,6.01,365.25,276,86.75,2.5,0,0,0,0,38.25,156.75,0,170.25,0,6.4775,6.320587867,low
890,VA,Fairfax,365,260,103,2,0,0,0,0,38,167,0,160,0,7.1,365,274,90,1,0,0,0,0,36,141,0,188,0,7.6,365,286,78,1,0,0,0,0,42,161,0,162,0,6.7,366,284,76,6,0,0,0,0,37,158,0,171,0,6.01,365.25,276,86.75,2.5,0,0,0,0,38.25,156.75,0,170.25,0,6.8525,6.320587867,low
891,VA,Fauquier,233,229,4,0,0,0,0,0,0,233,0,0,0,6.1,244,232,12,0,0,0,0,0,0,244,0,0,0,6.1,245,238,7,0,0,0,0,0,0,245,0,0,0,5.7,213,197,16,0,0,0,0,0,0,213,0,0,0,5.8,233.75,224,9.75,0,0,0,0,0,0,233.75,0,0,0,5.925,13.91621619,low
892,VA,Frederick,365,333,32,0,0,0,0,0,0,203,0,162,0,6.5,352,309,43,0,0,0,0,0,0,198,0,154,0,7.01,344,303,41,0,0,0,0,0,0,186,0,158,0,6.7,358,302,56,0,0,0,0,0,0,179,0,179,0,6.8,354.75,311.75,43,0,0,0,0,0,0,191.5,0,163.25,0,6.7525,15.18276613,low
893,VA,Giles,365,306,55,4,0,0,0,0,0,296,69,0,0,11.4,362,313,46,3,0,0,0,0,0,326,36,0,0,12.4,365,216,76,46,27,0,0,0,0,200,165,0,0,11.4,341,312,28,1,0,0,0,0,0,341,0,0,0,12.2,358.25,286.75,51.25,13.5,6.75,0,0,0,0,290.75,67.5,0,0,11.85,24.46207191,medium
894,VA,Hanover,243,216,27,0,0,0,0,0,0,243,0,0,0,5.1,238,209,29,0,0,0,0,0,0,238,0,0,0,5.2,238,215,23,0,0,0,0,0,0,238,0,0,0,5.4,207,174,31,2,0,0,0,0,0,207,0,0,0,5.8,231.5,203.5,27.5,0.5,0,0,0,0,0,231.5,0,0,0,5.375,16.27670397,low
895,VA,Henrico,363,329,34,0,0,0,0,4,17,302,0,40,0,8.7,365,315,49,1,0,0,0,0,4,245,0,116,0,9.01,365,309,55,0,1,0,0,0,7,249,0,109,0,9.5,364,305,56,3,0,0,0,0,5,237,0,122,0,9.2,364.25,314.5,48.5,1,0.25,0,0,1,8.25,258.25,0,96.75,0,9.1025,13.40214088,low
896,VA,Loudoun,337,298,38,1,0,0,0,0,78,211,0,48,0,3.1,365,322,43,0,0,0,0,0,86,235,0,44,0,3.6,365,318,47,0,0,0,0,0,89,228,0,48,0,3.01,366,318,47,1,0,0,0,0,116,202,0,48,0,3.5,358.25,314,43.75,0.5,0,0,0,0,92.25,219,0,47,0,3.3025,5.136873602,low
897,VA,Madison,362,336,26,0,0,0,0,0,0,352,0,10,0,9.3,356,318,38,0,0,0,0,0,0,337,0,19,0,10.1,362,331,31,0,0,0,0,0,0,346,0,16,0,11.3,361,324,36,1,0,0,0,0,0,342,0,19,0,11.2,360.25,327.25,32.75,0.25,0,0,0,0,0,344.25,0,16,0,10.475,24.12471562,medium
898,VA,Prince Edward,358,351,7,0,0,0,0,0,0,358,0,0,0,20.6,347,328,19,0,0,0,0,0,0,347,0,0,0,20.01,355,347,8,0,0,0,0,0,0,355,0,0,0,23.4,346,332,13,1,0,0,0,0,0,346,0,0,0,22.6,351.5,339.5,11.75,0.25,0,0,0,0,0,351.5,0,0,0,21.6525,17.98451237,low
899,VA,Prince William,364,347,17,0,0,0,0,0,119,245,0,0,0,6.1,345,316,29,0,0,0,0,0,101,244,0,0,0,6.4,364,333,31,0,0,0,0,0,126,238,0,0,0,6.1,366,323,40,3,0,0,0,0,153,213,0,0,0,7.4,359.75,329.75,29.25,0.75,0,0,0,0,124.75,235,0,0,0,6.5,6.043757336,low
900,VA,Richmond,362,311,51,0,0,0,0,2,89,0,0,271,0,17.8,364,312,52,0,0,0,0,0,62,0,0,302,0,15.9,365,330,35,0,0,0,0,8,143,0,0,214,0,18.4,362,301,61,0,0,0,0,0,60,0,0,302,0,19.3,363.25,313.5,49.75,0,0,0,0,2.5,88.5,0,0,272.25,0,17.85,26.18332844,medium
901,VA,Richmond,362,311,51,0,0,0,0,2,89,0,0,271,0,17.8,364,312,52,0,0,0,0,0,62,0,0,302,0,22.3,365,330,35,0,0,0,0,8,143,0,0,214,0,18.4,362,301,61,0,0,0,0,0,60,0,0,302,0,19.3,363.25,313.5,49.75,0,0,0,0,2.5,88.5,0,0,272.25,0,19.45,26.18332844,medium
902,VA,Richmond,362,311,51,0,0,0,0,2,89,0,0,271,0,19.2,364,312,52,0,0,0,0,0,62,0,0,302,0,15.9,365,330,35,0,0,0,0,8,143,0,0,214,0,18.4,362,301,61,0,0,0,0,0,60,0,0,302,0,19.3,363.25,313.5,49.75,0,0,0,0,2.5,88.5,0,0,272.25,0,18.2,26.18332844,medium
903,VA,Richmond,362,311,51,0,0,0,0,2,89,0,0,271,0,19.2,364,312,52,0,0,0,0,0,62,0,0,302,0,22.3,365,330,35,0,0,0,0,8,143,0,0,214,0,18.4,362,301,61,0,0,0,0,0,60,0,0,302,0,19.3,363.25,313.5,49.75,0,0,0,0,2.5,88.5,0,0,272.25,0,19.8,26.18332844,medium
904,VA,Roanoke,365,329,36,0,0,0,0,0,57,203,0,105,0,6.5,365,321,44,0,0,0,0,0,16,189,0,160,0,6.7,365,327,38,0,0,0,0,0,12,202,0,151,0,7.3,365,318,47,0,0,0,0,0,34,171,0,160,0,7.4,365,323.75,41.25,0,0,0,0,0,29.75,191.25,0,144,0,6.975,16.22629473,low
905,VA,Roanoke,365,329,36,0,0,0,0,0,57,203,0,105,0,6.5,365,321,44,0,0,0,0,0,16,189,0,160,0,20.2,365,327,38,0,0,0,0,0,12,202,0,151,0,7.3,365,318,47,0,0,0,0,0,34,171,0,160,0,7.4,365,323.75,41.25,0,0,0,0,0,29.75,191.25,0,144,0,10.35,16.22629473,low
906,VA,Roanoke,365,329,36,0,0,0,0,0,57,203,0,105,0,19.5,365,321,44,0,0,0,0,0,16,189,0,160,0,6.7,365,327,38,0,0,0,0,0,12,202,0,151,0,7.3,365,318,47,0,0,0,0,0,34,171,0,160,0,7.4,365,323.75,41.25,0,0,0,0,0,29.75,191.25,0,144,0,10.225,16.22629473,low
907,VA,Roanoke,365,329,36,0,0,0,0,0,57,203,0,105,0,19.5,365,321,44,0,0,0,0,0,16,189,0,160,0,20.2,365,327,38,0,0,0,0,0,12,202,0,151,0,7.3,365,318,47,0,0,0,0,0,34,171,0,160,0,7.4,365,323.75,41.25,0,0,0,0,0,29.75,191.25,0,144,0,13.6,16.22629473,low
908,VA,Rockbridge,274,263,11,0,0,0,0,0,0,234,0,40,0,11.5,268,253,15,0,0,0,0,0,0,203,0,65,0,12.01,285,275,10,0,0,0,0,0,0,236,0,49,0,12.6,264,251,13,0,0,0,0,0,0,197,0,67,0,12.3,272.75,260.5,12.25,0,0,0,0,0,0,217.5,0,55.25,0,12.1025,18.19430447,medium
909,VA,Rockingham,365,349,16,0,0,0,0,0,94,227,0,44,0,8.1,365,339,26,0,0,0,0,0,96,229,0,40,0,8.7,365,339,26,0,0,0,0,0,92,229,0,44,0,8.4,366,334,31,1,0,0,0,0,116,202,0,48,0,9.7,365.25,340.25,24.75,0.25,0,0,0,0,99.5,221.75,0,44,0,8.725,14.89593183,low
910,VA,Stafford,260,244,16,0,0,0,0,0,0,240,0,0,20,5.4,264,240,23,1,0,0,0,0,0,245,0,0,19,5.4,233,225,8,0,0,0,0,0,0,221,0,0,12,4.6,193,162,30,1,0,0,0,0,0,193,0,0,0,5.7,237.5,217.75,19.25,0.5,0,0,0,0,0,224.75,0,0,12.75,5.275,10.50936424,low
911,VA,Wythe,242,232,10,0,0,0,0,0,0,242,0,0,0,12.8,237,207,30,0,0,0,0,0,0,237,0,0,0,15.4,245,231,14,0,0,0,0,0,0,245,0,0,0,13.8,208,191,17,0,0,0,0,0,0,208,0,0,0,14.4,233,215.25,17.75,0,0,0,0,0,0,233,0,0,0,14.1,18.17943933,medium
